Player,Surface,ELO
George M Boustead,Grass,1484.7416976979262
Hj Gilbert,Grass,1461.3428861264363
Sh Cole,Grass,1483.580254650564
Ls Lee,Grass,1468.4702381389818
Fn Thorne,Grass,1483.263693206478
Oswald Graham Noel Turnbull,Grass,1503.3613507784903
Hb Bland,Grass,1487.758720741972
Fr Price,Grass,1468.071819368309
Ls Hunter,Grass,1484.103833694961
Jd Fuller,Grass,1470.2254753103466
Frank Wilding,Grass,1502.2442327285162
Bs Foster,Grass,1484.4420856371512
Harold Scotter Owen,Grass,1459.1708867450634
H Cyril Eltringham,Grass,1483.8104766796173
Horace Rice,Grass,1470.8016929801688
Richard Norris Williams,Grass,1578.9476923348798
Bernard Schwengers,Grass,1507.8284325085824
 Rf Le Sueur,Grass,1469.4695015289756
Robert Powell,Grass,1521.0561778458195
Victor Gauntlett,Grass,1501.4695015289756
Wallace Johnson,Grass,1519.8035869371297
Georges Watson,Grass,1460.1386874428074
J Ballard Moore,Grass,1523.0878669605318
Ec Conlin,Grass,1500.0763456320612
Cc Felton,Grass,1503.6966120888003
Fa Drew,Grass,1499.1839370861771
John R Strachan,Grass,1614.8062634292305
Bill Johnston,Grass,1925.685471747691
George Burgess,Grass,1530.1022650406892
Js Cameron Jr,Grass,1501.9665745137459
Wd Kenyon,Grass,1505.2849906687995
Paul Sheldon,Grass,1500.5632735288616
Leonard A Beekman,Grass,1657.4345103552882
Fs Woodward,Grass,1514.0491219347152
Fw Cole,Grass,1513.9500510531477
Harold Swain,Grass,1481.9949805975498
Hc Owen,Grass,1516.3287081167355
George V Peak Jr,Grass,1466.89483752612
L Goldman,Grass,1482.7443516784756
William Blair,Grass,1476.2686466501616
Ib Shelley,Grass,1484.0
Jw Calvert,Grass,1483.979771379316
Ah Dutton,Grass,1486.3367955297258
Cm Buchanan,Grass,1485.0355408909102
Pa Valle,Grass,1487.5585857539052
Ep Pearson,Grass,1528.2623820322826
Dd Morgan,Grass,1483.6887411671555
Baron H Von Lersner,Grass,1507.3205899447187
Ra Johnson,Grass,1457.0790931171985
Peck Griffin,Grass,1616.4384328598455
Wm Thomson,Grass,1484.7791616155525
Eh Diepholz,Grass,1483.9639240033653
Eb Krumbhaar,Grass,1485.1431956986012
Fs Marden Jr,Grass,1502.997911996405
Harold Hartshorn,Grass,1482.9466011515356
Edward C Wilson,Grass,1480.9828948971008
Baron Kurt Von Lersner,Grass,1484.0
C Stanley Rogers,Grass,1471.3641794913779
Lj Dreyfuss,Grass,1484.342110978306
Ss Paine,Grass,1483.1889366175958
Fc Fearing,Grass,1483.036265659924
Amos Pinchot,Grass,1496.628546899089
Jd Gratz,Grass,1486.9925700567649
Thomas Dunlap,Grass,1483.4063417252976
Jc Bell Jr,Grass,1484.186050350115
Rj Sommer,Grass,1474.316413388689
Stewart A Cushman,Grass,1483.4829234556435
Fe Dixon,Grass,1485.0529893348578
Gl Lewis,Grass,1483.4497513283636
Jg Thomas,Grass,1477.0437528546918
Geoff Thomas,Grass,1470.241920036208
A Leschen,Grass,1483.4271652349757
Alfred H Hedeman,Grass,1520.81133208087
J Kent,Grass,1500.1195333053745
E Stokes,Grass,1486.5879404948782
X Braham,Grass,1483.2339873598157
Harold Issidro Tower Aitken,Grass,1492.904888302316
Royden Englefield Ashden Dash,Grass,1479.4900329437776
Lf Davin,Grass,1445.0628234192864
Aw Davson,Grass,1458.659051938226
Ernest H Pooley,Grass,1499.98932591099
Htl Speer,Grass,1484.0482936427659
Algie Kingscote,Grass,1687.8022285131321
Am Cooper,Grass,1500.2628890525787
William L Clements,Grass,1532.675440448046
Hm Robin,Grass,1501.8840409234376
Louis Maria Heyden,Grass,1510.7037412737861
A Moss,Grass,1500.1075886251567
Ej Whitall,Grass,1483.1901277165762
Robert Matthew Kidston,Grass,1476.5848987389638
L Harvey,Grass,1484.131765691783
Et Barnard,Grass,1483.3189859016377
Cyril Newton Thompson,Grass,1501.0158724989321
Ed Yeomans,Grass,1442.6071945373492
Rf Baird,Grass,1483.552197246785
Sydney Montague Jacob,Grass,1590.272286842575
Thomas B Nicholson,Grass,1485.1494919125707
A Weatherhead,Grass,1484.0
Jg Bill,Grass,1483.5945736759381
Samuel Ernest Charlton,Grass,1488.1798728715862
Lgo Woodhouse,Grass,1485.6814719664276
Robert C Spies,Grass,1484.5327487439201
Ea Stoner,Grass,1483.240891358743
Arthur Ferdinand Yencken,Grass,1435.285132188249
Wd Barber,Grass,1483.757850153401
Lb Cooper,Grass,1503.6422848295185
Edward R Mccormick,Grass,1533.4625550259855
Efa Morgan,Grass,1518.3629321722026
X Fox,Grass,1495.4912116824723
K Robottom,Grass,1500.0943636023492
Harold A Throckmorton,Grass,1575.515927892134
George Achelis,Grass,1512.6911271784636
Robert Lindley Murray,Grass,1752.6549079439212
Olin J Sweet,Grass,1501.8193260133173
Wa Phillips,Grass,1505.8207102409594
Cedric A Major,Grass,1445.5141810374726
Sidney Thayer Jr,Grass,1491.0679939473912
G Humphreys,Grass,1508.2390912414905
Elia F Fottrell,Grass,1578.09589608793
G Roberts,Grass,1501.324085302054
William Dickson Cunningham,Grass,1489.4646307401547
Kenneth Stern,Grass,1482.8267644429598
A Watters,Grass,1483.1334535505805
Douglas S Watters,Grass,1568.160400065318
Crl Swain,Grass,1483.625415132323
S Hoffman,Grass,1481.3285225710258
Hj Schmidt,Grass,1493.8228956753449
A Choteau,Grass,1483.508758310742
Je Gignoux,Grass,1483.5996907519366
Iw Geary Jr,Grass,1484.30904565905
Fp Magoun Jr,Grass,1484.0
Am Kidder,Grass,1476.51088052466
Bc Hoppin,Grass,1498.9168929995187
Cs Landers,Grass,1489.878256740537
R Rowell,Grass,1485.7975037603026
Russell J Brown,Grass,1468.8288945508868
Ej Carey,Grass,1484.591681569521
Vb Miner,Grass,1483.761483374537
Hk Sturdy Jr,Grass,1496.7841140947405
Ek Swift,Grass,1490.3189206603065
Cc Wistar,Grass,1485.607960280061
Boris Yonine,Grass,1482.7764238961242
Ld Causey,Grass,1484.613091083429
Rc Sailer,Grass,1492.004157721028
Wj Wright,Grass,1482.8333210234891
Fw Hopkins,Grass,1483.5594701313494
Gordon Boyd,Grass,1483.6847993502527
Jh Bruns,Grass,1492.936603944672
J Harold Randolph,Grass,1468.6882350285723
Gerald Leighton Patterson,Grass,1778.9783142960946
Ln Rainey,Grass,1516.1632554297817
Norman Roberts,Grass,1481.6156235864844
J Horan,Grass,1483.3916691722225
Dr Mccutcheon,Grass,1482.5326867449478
Cs Buckley,Grass,1507.1210411004242
B Hawthorn,Grass,1484.0
L Todd,Grass,1471.0377709899503
Ln Roebuck,Grass,1505.6029816460145
W Marsden,Grass,1454.539201332728
Fe Frankenberg,Grass,1483.2377079491398
H Lemme,Grass,1483.2802452360993
Cj Watson,Grass,1484.210772794316
X Stanton,Grass,1483.5910112705462
Captain Lister,Grass,1485.0788307994
Abraham Bassford Jr,Grass,1488.425686668119
Tiste Adoue Jr,Grass,1553.3056850837054
Li Grinnell,Grass,1518.823296879652
William Rand Iii,Grass,1576.2484837330333
Ward Dawson,Grass,1508.9445976288757
Frank Hunter,Grass,1811.3993700711235
Leonard W Knox,Grass,1516.7306957135215
Jh Blackstone,Grass,1502.4941226908486
Arthur H Coffey,Grass,1486.1811308696715
Wi Plitt,Grass,1501.5457115669853
Js Pfaffman,Grass,1513.3718489823675
Carroll J Post Jr,Grass,1502.2034603452266
Wa Campbell,Grass,1516.0
John T Allen,Grass,1463.0649945147695
Wh Wood,Grass,1504.364084492306
Ws Anderson,Grass,1501.9618128648895
F Lendrum,Grass,1503.9548686742323
X Turner,Grass,1488.8585733145194
Rj Goodman,Grass,1484.487631064078
M Graham,Grass,1484.0
Frank Peach,Grass,1460.83306332212
Clarence V Todd,Grass,1506.1653377243797
X Bassett,Grass,1484.0
Wilfred H Smith,Grass,1454.411807306265
G Highett,Grass,1484.0
X Briggs,Grass,1483.418791404521
R Highett,Grass,1489.319695456538
Arthur E Copeland,Grass,1481.1597430508025
Cl Russell,Grass,1484.5031170278735
Js Eaton,Grass,1483.2199247174344
Paul S Brinsmade,Grass,1485.3817698726718
Adrian Riker,Grass,1494.2207715119973
Eh Hooker,Grass,1492.3598558789013
Spencer E Palmer,Grass,1470.5490903899372
Channing G Burrows,Grass,1481.6024506962117
Robert C Rand,Grass,1468.0258508864206
Ta Robinson,Grass,1484.1362907506502
Bf Drake,Grass,1475.3497157349684
Hw Forster,Grass,1486.7215692701004
B Da Silva,Grass,1483.302684869067
Herbert L Bowman,Grass,1518.3607270059597
Henry S Parker,Grass,1540.6606512805424
Louis Graves,Grass,1534.0403198760375
John G Mckay,Grass,1484.8190863948116
Cw Macmullen,Grass,1499.1987967715468
Charles Chambers,Grass,1498.8153587882132
Edward D Toland,Grass,1482.5252210875065
Fenimore Cady,Grass,1484.0
James W Anderson,Grass,1470.1310302187667
Lf Turnbull,Grass,1482.8730304923383
James S Oneale Jr,Grass,1475.9871743257506
Cornelius Boocock,Grass,1482.8459864651481
Middleton De Camp,Grass,1483.500226154146
Irving Riker,Grass,1486.1044828693318
Ej Newhouse,Grass,1490.6820659740147
George S Mckearin,Grass,1472.781785332525
Ernest F Thomas Jr,Grass,1482.6342828873749
M Sargeant,Grass,1485.9525753142732
Ludlow Van Deventer,Grass,1504.9148706464593
Ths Andrews,Grass,1483.2200886650953
Sr Mcallister,Grass,1482.6305165346157
Felix Doubleday,Grass,1484.0
Paul W Gibbons,Grass,1438.4170531409438
Rs Stoddart,Grass,1483.4385198257164
Ah Allen,Grass,1488.104099326436
Ernest F Kuhn,Grass,1484.6818676271075
Dudley Roberts,Grass,1488.45555068632
Stewart Campbell Van Vliet,Grass,1525.2536575633928
Vw Mcpherson,Grass,1511.16467211367
Kenneth Hawkes,Grass,1512.2911133883827
Ichiya Kumagae,Grass,1618.937321610389
Eugene A Warren,Grass,1520.1741358878976
Greayer Clover,Grass,1500.736306793522
R Mason Kirkland,Grass,1500.392865315398
Willis E Davis,Grass,1652.4664119902177
Roland Roberts,Grass,1545.5351344794922
Harold R Mixsell,Grass,1500.5406854877976
Elliott H Binzen,Grass,1488.351708125884
L Gwynne French,Grass,1518.1436662483607
Reginald A Cook,Grass,1505.1945652164702
Jw Anderson,Grass,1486.3762516322536
James Weber,Grass,1508.1496547404
Rs Prentice,Grass,1523.1007240551278
Philip Ludlow Van Deventer,Grass,1496.0829940870967
Donald Mccord,Grass,1488.6449621528845
Hachisiro Mikami,Grass,1495.7298732280226
Louis Oshman,Grass,1483.2542708511473
Lloyd Hartel,Grass,1482.6504655482624
George King,Grass,1546.4312269937152
Bw Stair,Grass,1483.836570309055
Frederick  C Baggs,Grass,1476.2486902249702
Tb Plimpton,Grass,1487.0885298722005
H Van Dyke Johns,Grass,1484.2134292018802
Otto Viktor Alfred Maria Salm Hoogstraeten,Grass,1467.7824910870513
Conrad Bartling Doyle,Grass,1554.2431037084064
Roland Von Maur,Grass,1483.0038933059227
Arthur D Sweet,Grass,1482.6187188630183
George A Walker Jr,Grass,1488.693293739565
Danforth Geer Jr,Grass,1483.4977048243652
David Mcclure,Grass,1483.609997976699
Herbert B Chase,Grass,1490.247304870545
Howard Notman,Grass,1492.9746004383064
Henry C Harrison,Grass,1491.2892204485408
Edward J Fixman,Grass,1483.3477956434149
Drummond Jones,Grass,1484.3427313544996
Robert F Nathan,Grass,1468.4939257537517
Rm Beck,Grass,1522.665883855356
Herbert D Vail,Grass,1499.3271058689002
Seiichiro Kashio,Grass,1512.302395569753
Arthur W Macpherson Jr,Grass,1481.891641036053
Marshall Allen,Grass,1491.158674185771
Benjamin H Letson,Grass,1488.6273899986659
Moses Berk,Grass,1482.9126968630135
F Brown Ransom,Grass,1483.4095656097945
Kenneth F Vilsack,Grass,1483.263693206478
Christian Mack,Grass,1466.3870142663955
Hunt T Dickinson,Grass,1449.4020537545255
George Tilden,Grass,1482.2793991460478
Gerald B Emerson,Grass,1491.7470451199697
Hw Hane,Grass,1493.2295602605939
Ralph Howard Burdick,Grass,1557.0980511179243
Ralph Blaine Gatcomb,Grass,1484.1197252581167
Vinnie Richards,Grass,1777.727663938981
Frank T Anderson,Grass,1613.3023530077658
Harold D Bretz,Grass,1502.6846606935505
Hjw Morgenthaler,Grass,1490.9557034419838
Edward C Simmons,Grass,1501.0972643266257
Edmund Hurd Hendrickson,Grass,1499.3859996954648
Allen Hawthorne Behr,Grass,1483.4697557755042
Hj Kaltenbach Jr,Grass,1488.9744419465253
Walter T Hayes,Grass,1510.11326754939
Eb Cumming,Grass,1484.0
Arthur C Nielsen,Grass,1463.641298940697
William A Horrell,Grass,1483.6496867339015
Henry H Bassford,Grass,1513.4731501144208
Wj Whelan,Grass,1485.5098419226388
J Cecil Donaldson,Grass,1502.0364649307442
Lindsay Dunham,Grass,1518.9014416334446
Lf Gilbert,Grass,1500.736306793522
Henry B Oboyle,Grass,1471.1108492186165
Axel Berg Gravem,Grass,1506.4249823865337
Hv Miller,Grass,1482.5924807863662
Robert A Pope,Grass,1484.0339081301693
Hector R Burroughs,Grass,1469.1076527267237
R Wabrausek,Grass,1501.4193009511932
Hugh Gm Kelleher,Grass,1522.502519534283
Jack Dudley,Grass,1480.5698771336058
Jb Hughes,Grass,1490.3960447518948
Harold L Taylor,Grass,1478.0743756289278
Alfred H Chapin Sr,Grass,1496.9626631697447
Eugene Czintz,Grass,1484.0
Alfred H Chapin Jr,Grass,1514.8602106685667
Ec Burghard,Grass,1484.0
William J Gallon,Grass,1513.5423671630156
Alexander Iler,Grass,1473.9050151806944
Percy Lloyd Kynaston,Grass,1456.6659257346103
Augustin Healy,Grass,1457.8472844703524
Fred T Fox,Grass,1484.5950569575261
Hd Keresey,Grass,1483.263693206478
James D Ewing,Grass,1473.1814127343948
Theodore G Fulton,Grass,1470.5624052139653
Royal D Richey,Grass,1459.3662203373835
Jpotter Stockton,Grass,1449.7060626918876
James S Oboyle,Grass,1466.8889945489063
George Henry Dodd,Grass,1531.6653266948629
Pat O'Hara Wood,Grass,1696.1226782788233
Robert Walker,Grass,1481.4404834151383
Henry R C Martin,Grass,1500.7645268963324
Cbb Smith Bingham,Grass,1500.7208264677465
Ernest Seale,Grass,1499.9379180227195
Fh Teall,Grass,1485.437267210665
Arthur M Lovibond,Grass,1516.9576652738874
Eg Bisseker,Grass,1477.4438349969719
Aw Asthalter,Grass,1478.0623987034082
Brian Ivan Cobham Norton,Grass,1719.0843165496626
George F Birtles,Grass,1515.7503708088757
Maxwell Woosnam,Grass,1578.0444097806985
John S Cannon,Grass,1523.4528741980112
Basil E Henty,Grass,1457.500839957795
H Sharpe,Grass,1517.0978729511169
Hl Addison,Grass,1500.736306793522
Jstacey Brown,Grass,1520.5348898414466
Bv Stacy,Grass,1501.2492018602086
Louis Bosman Raymond,Grass,1580.7280290441263
Victor Somerset Erskine Lindop,Grass,1498.0706471130018
Hugh Dolby Beningfield,Grass,1519.7641508569523
N Field,Grass,1484.80309601461
Hj Pullen Thompson,Grass,1499.5419964642617
Adrian Horatio Erskine Lindop,Grass,1484.223279855912
La Nypels,Grass,1492.5064959633573
F Laxon,Grass,1491.7430566807564
P Byrne,Grass,1483.263693206478
William Charles Youll,Grass,1483.5690581162548
Geoffrey Blenkinsop Youll,Grass,1468.6575302221656
Cl Philcox,Grass,1497.0902919888113
Nicolae Mishu,Grass,1439.9518089133128
Ah West,Grass,1484.535920024772
Ivor Evans,Grass,1482.5879501515467
Philip F Glover,Grass,1463.1533924437326
F Thomasson,Grass,1484.0529994383114
Ac Wiswell,Grass,1484.2189067635006
Jcf Simpson,Grass,1446.9195454650664
Rd England,Grass,1500.7990644762358
Walter C Bersey,Grass,1483.2883999959547
Gerald W Chesterman,Grass,1489.9558337283445
Eg De Seriere,Grass,1483.2252412160005
Ld Edwards,Grass,1483.2771597827807
John C F Masterman,Grass,1489.467638850966
Em Borren,Grass,1487.0610806302147
V Crawshaw,Grass,1483.2650525089741
Cw Tabbush,Grass,1484.1050362251024
Bill Swinden,Grass,1452.8525775528315
Gerard Jacobus Scheurleer,Grass,1503.047831622649
Clinton Gilbert Mcilquham,Grass,1444.588572043607
Dh Mellet,Grass,1491.4789778847862
Mt Mcavity,Grass,1484.2122449054993
William H Laurentz,Grass,1494.6618170762038
Hb Silver,Grass,1482.3336334933165
Ca Mcconchie,Grass,1483.5201551346802
Hc Breck,Grass,1483.263693206478
J Harold King,Grass,1483.6825424260246
George Dodd,Grass,1512.6365914856876
Louis Raymond,Grass,1451.066521810813
Peter Ball,Grass,1500.9607216481602
Horace B Taylor,Grass,1524.7648682768079
Walter J Toussaint,Grass,1485.1324880534582
Clarence M Charest,Grass,1467.6964530953214
Eb Harran,Grass,1504.6576141351493
Frank M Loughman,Grass,1508.1604871230886
Anton F Von Bernuth,Grass,1448.3255103554259
Leven Jester,Grass,1469.3727949387312
Leicester W Fisher,Grass,1483.4971780497028
Harry Sachs,Grass,1468.736306793522
Wp Compton,Grass,1484.1254427524518
Robert Allen,Grass,1483.193679433108
John A Magee,Grass,1478.8076743265601
William J Sweeney,Grass,1497.53686651711
Clyde J Curley,Grass,1503.605925444768
Cc Gill,Grass,1483.2789863027845
Lucien E Williams,Grass,1544.0251839585762
Clarence Barker,Grass,1485.3189846669436
Walter Kenneth Wesbrook,Grass,1569.4809628709343
William H Benedict,Grass,1527.2111932560917
G Donaldson Jr,Grass,1499.8583198691797
S Ellsworth Davenport Jr,Grass,1502.2869916484685
Hc Benedict,Grass,1493.8654829824166
Hugh L Nering,Grass,1490.7726683456897
Edward J Oelsner,Grass,1487.5204484894505
Stephen V Brubans,Grass,1471.6152702000031
Davison Obear,Grass,1473.6067495578777
Joseph W Fox,Grass,1492.2674401880108
Weldon Hames,Grass,1482.1240226399054
G Peter Murdock,Grass,1484.4230192516281
Carl B Lamb,Grass,1483.6122474445044
Kenneth Rl Simmons,Grass,1484.4731289743534
Edward S Chase,Grass,1471.2373128528204
Milton H Soper,Grass,1468.978277583232
Howard Godshall,Grass,1484.358428500282
Thomas M Day 3D,Grass,1488.7312962970618
Henry Adams,Grass,1484.164471080208
Harry Brunie,Grass,1480.4506407820404
Robert Davis,Grass,1471.8735933944445
W Stuart Symington 3D,Grass,1494.6762925117032
Joseph L Werner,Grass,1483.6971187655142
Stewart H Henderson,Grass,1468.7393929593736
Robert Harrold Berriman,Grass,1456.2047436738449
Jack Clemenger,Grass,1523.3023332199066
G Booth,Grass,1484.0
Norman Peach,Grass,1583.8262039731176
Keith Poulton,Grass,1491.211367986256
G Reid,Grass,1484.754348969928
T Carr,Grass,1488.3802164396986
Hw Kirkpatrick,Grass,1502.9819298855657
L Scott,Grass,1484.0
C Cross,Grass,1481.5570519118978
A Best,Grass,1484.0
Dick North,Grass,1495.7958344554042
R Nell,Grass,1503.0735574046903
Edward Jordan,Grass,1516.1991290970802
X Pawsey,Grass,1484.0
L Darby,Grass,1525.9260777669294
A Storey,Grass,1484.0
James Outram Anderson,Grass,1814.394618855795
H Penny,Grass,1502.2964360803905
J Oryan,Grass,1485.5017034158866
T Newton,Grass,1483.637864982073
E Richmond,Grass,1476.0939310893455
Frank S Hone,Grass,1471.2979927274198
C Gurner,Grass,1502.9940373677375
A Scott,Grass,1515.3500399944758
R Billing,Grass,1484.0
Ernest Rowe,Grass,1535.1948434427336
Barney Utz,Grass,1486.7410833758724
K Roberts,Grass,1503.5747281463216
S Milligan,Grass,1503.168203656644
F Bromley,Grass,1484.0
T Linn,Grass,1484.1284210448832
A Pittman,Grass,1482.9644478858759
Cecil Stuart,Grass,1519.996915554205
Gar Hone,Grass,1550.0565343566154
J Penny,Grass,1484.7335118775845
Alexander S Drew,Grass,1552.7555335131026
Jack Montagu Hillyard,Grass,1477.6075848885457
Cecil R Blackbeard,Grass,1553.7094892280736
Augustos Zerlendis,Grass,1525.611680173871
Ernest Talbot Thomas Lamb,Grass,1499.6715501885265
Toto Brugnon,Grass,1551.496259957818
Charles Lyndhurst Winslow,Grass,1505.8487857906377
Jg Hogan,Grass,1499.0095435259577
Leslie Allison Godfree,Grass,1412.783708368384
Zenzo Shimidzu,Grass,1635.0820310437573
Ja Frost,Grass,1472.5166441735105
Jm Bell,Grass,1525.771460833559
Erik Tegner,Grass,1473.6327340517948
Monty Temple,Grass,1443.579114252896
Ta Fuller,Grass,1490.9753435646696
Jarl Sune Malmstrom,Grass,1499.9710952167009
Beverley C Covell,Grass,1484.0
Andre Roche,Grass,1482.546128693435
Wing Lock Wei,Grass,1483.7608138324201
A Vincent Burr,Grass,1504.3428588957806
Alain J Gerbault,Grass,1423.5805827884637
Henry Hew Gordon Dacre Stoker,Grass,1476.518953051912
L Robinson,Grass,1487.057578929264
E Coutts,Grass,1475.5229068905053
Frank Walters,Grass,1479.8778565447055
Donald Kingdon,Grass,1493.630946996084
Sirdar Dass,Grass,1481.2328863586433
Cw Murray,Grass,1482.5562942104234
Yasin Mohamed,Grass,1485.8122327280876
